,Year,Month,Day,Primary Type,Count,Date,Mean_Temp
26747,2015,5,25,ARSON,4,2015-05-25,71.5
26748,2015,5,25,CRIM SEXUAL ASSAULT,3,2015-05-25,71.5
26749,2015,5,25,HOMICIDE,3,2015-05-25,71.5
26750,2015,5,25,INTERFERENCE WITH PUBLIC OFFICER,3,2015-05-25,71.5
26751,2015,5,25,PROSTITUTION,3,2015-05-25,71.5
26752,2015,5,25,SEX OFFENSE,3,2015-05-25,71.5
26753,2015,5,25,GAMBLING,1,2015-05-25,71.5
26754,2015,5,25,KIDNAPPING,1,2015-05-25,71.5
26755,2015,5,26,BATTERY,169,2015-05-26,69.0
26756,2015,5,26,THEFT,162,2015-05-26,69.0
26757,2015,5,26,CRIMINAL DAMAGE,81,2015-05-26,69.0
26758,2015,5,26,NARCOTICS,67,2015-05-26,69.0
26759,2015,5,26,ASSAULT,55,2015-05-26,69.0
26760,2015,5,26,OTHER OFFENSE,53,2015-05-26,69.0
26761,2015,5,26,DECEPTIVE PRACTICE,38,2015-05-26,69.0
26762,2015,5,26,BURGLARY,34,2015-05-26,69.0
26763,2015,5,26,ROBBERY,30,2015-05-26,69.0
26764,2015,5,26,CRIMINAL TRESPASS,19,2015-05-26,69.0
26765,2015,5,26,MOTOR VEHICLE THEFT,17,2015-05-26,69.0
26766,2015,5,26,PUBLIC PEACE VIOLATION,9,2015-05-26,69.0
26767,2015,5,26,WEAPONS VIOLATION,9,2015-05-26,69.0
26768,2015,5,26,CRIM SEXUAL ASSAULT,4,2015-05-26,69.0
26769,2015,5,26,GAMBLING,4,2015-05-26,69.0
26770,2015,5,26,PROSTITUTION,4,2015-05-26,69.0
26771,2015,5,26,INTERFERENCE WITH PUBLIC OFFICER,3,2015-05-26,69.0
26772,2015,5,26,OFFENSE INVOLVING CHILDREN,3,2015-05-26,69.0
26773,2015,5,26,SEX OFFENSE,3,2015-05-26,69.0
26774,2015,5,26,LIQUOR LAW VIOLATION,1,2015-05-26,69.0
26775,2015,5,26,STALKING,1,2015-05-26,69.0
26776,2015,5,27,THEFT,158,2015-05-27,66.5
26777,2015,5,27,BATTERY,135,2015-05-27,66.5
26778,2015,5,27,CRIMINAL DAMAGE,75,2015-05-27,66.5
26779,2015,5,27,NARCOTICS,74,2015-05-27,66.5
26780,2015,5,27,OTHER OFFENSE,59,2015-05-27,66.5
26781,2015,5,27,ASSAULT,58,2015-05-27,66.5
26782,2015,5,27,DECEPTIVE PRACTICE,34,2015-05-27,66.5
26783,2015,5,27,BURGLARY,30,2015-05-27,66.5
26784,2015,5,27,ROBBERY,25,2015-05-27,66.5
26785,2015,5,27,MOTOR VEHICLE THEFT,24,2015-05-27,66.5
26786,2015,5,27,CRIMINAL TRESPASS,23,2015-05-27,66.5
26787,2015,5,27,PUBLIC PEACE VIOLATION,9,2015-05-27,66.5
26788,2015,5,27,WEAPONS VIOLATION,8,2015-05-27,66.5
26789,2015,5,27,OFFENSE INVOLVING CHILDREN,4,2015-05-27,66.5
26790,2015,5,27,GAMBLING,3,2015-05-27,66.5
26791,2015,5,27,INTERFERENCE WITH PUBLIC OFFICER,3,2015-05-27,66.5
26792,2015,5,27,KIDNAPPING,3,2015-05-27,66.5
26793,2015,5,27,CRIM SEXUAL ASSAULT,2,2015-05-27,66.5
26794,2015,5,27,LIQUOR LAW VIOLATION,2,2015-05-27,66.5
26795,2015,5,27,SEX OFFENSE,2,2015-05-27,66.5
26796,2015,5,27,ARSON,1,2015-05-27,66.5
26797,2015,5,27,INTIMIDATION,1,2015-05-27,66.5
26798,2015,5,27,PROSTITUTION,1,2015-05-27,66.5
26799,2015,5,27,STALKING,1,2015-05-27,66.5
26800,2015,5,28,THEFT,174,2015-05-28,68.0
26801,2015,5,28,BATTERY,166,2015-05-28,68.0
26802,2015,5,28,CRIMINAL DAMAGE,79,2015-05-28,68.0
26803,2015,5,28,ASSAULT,61,2015-05-28,68.0
26804,2015,5,28,NARCOTICS,54,2015-05-28,68.0
26805,2015,5,28,OTHER OFFENSE,45,2015-05-28,68.0
26806,2015,5,28,DECEPTIVE PRACTICE,43,2015-05-28,68.0
26807,2015,5,28,BURGLARY,39,2015-05-28,68.0
26808,2015,5,28,ROBBERY,31,2015-05-28,68.0
26809,2015,5,28,MOTOR VEHICLE THEFT,29,2015-05-28,68.0
26810,2015,5,28,CRIMINAL TRESPASS,21,2015-05-28,68.0
26811,2015,5,28,WEAPONS VIOLATION,13,2015-05-28,68.0
26812,2015,5,28,PUBLIC PEACE VIOLATION,10,2015-05-28,68.0
26813,2015,5,28,PROSTITUTION,9,2015-05-28,68.0
26814,2015,5,28,OFFENSE INVOLVING CHILDREN,6,2015-05-28,68.0
26815,2015,5,28,ARSON,3,2015-05-28,68.0
26816,2015,5,28,GAMBLING,3,2015-05-28,68.0
26817,2015,5,28,CRIM SEXUAL ASSAULT,2,2015-05-28,68.0
26818,2015,5,28,HOMICIDE,2,2015-05-28,68.0
26819,2015,5,28,INTERFERENCE WITH PUBLIC OFFICER,2,2015-05-28,68.0
26820,2015,5,28,INTIMIDATION,1,2015-05-28,68.0
26821,2015,5,28,KIDNAPPING,1,2015-05-28,68.0
26822,2015,5,28,LIQUOR LAW VIOLATION,1,2015-05-28,68.0
26823,2015,5,28,OBSCENITY,1,2015-05-28,68.0
26824,2015,5,28,SEX OFFENSE,1,2015-05-28,68.0
26825,2015,5,29,THEFT,192,2015-05-29,72.0
26826,2015,5,29,BATTERY,148,2015-05-29,72.0
26827,2015,5,29,NARCOTICS,86,2015-05-29,72.0
26828,2015,5,29,ASSAULT,61,2015-05-29,72.0
26829,2015,5,29,OTHER OFFENSE,57,2015-05-29,72.0
26830,2015,5,29,CRIMINAL DAMAGE,54,2015-05-29,72.0
26831,2015,5,29,DECEPTIVE PRACTICE,46,2015-05-29,72.0
26832,2015,5,29,BURGLARY,44,2015-05-29,72.0
26833,2015,5,29,MOTOR VEHICLE THEFT,37,2015-05-29,72.0
26834,2015,5,29,ROBBERY,31,2015-05-29,72.0
26835,2015,5,29,CRIMINAL TRESPASS,19,2015-05-29,72.0
26836,2015,5,29,WEAPONS VIOLATION,10,2015-05-29,72.0
26837,2015,5,29,OFFENSE INVOLVING CHILDREN,7,2015-05-29,72.0
26838,2015,5,29,PROSTITUTION,7,2015-05-29,72.0
26839,2015,5,29,INTERFERENCE WITH PUBLIC OFFICER,6,2015-05-29,72.0
26840,2015,5,29,PUBLIC PEACE VIOLATION,6,2015-05-29,72.0
26841,2015,5,29,CRIM SEXUAL ASSAULT,3,2015-05-29,72.0
26842,2015,5,29,GAMBLING,2,2015-05-29,72.0
26843,2015,5,29,LIQUOR LAW VIOLATION,2,2015-05-29,72.0
26844,2015,5,29,SEX OFFENSE,2,2015-05-29,72.0
26845,2015,5,29,CONCEALED CARRY LICENSE VIOLATION,1,2015-05-29,72.0
26846,2015,5,29,HOMICIDE,1,2015-05-29,72.0
26847,2015,5,29,INTIMIDATION,1,2015-05-29,72.0
26848,2015,5,30,THEFT,161,2015-05-30,57.5
26849,2015,5,30,BATTERY,152,2015-05-30,57.5
26850,2015,5,30,CRIMINAL DAMAGE,90,2015-05-30,57.5
26851,2015,5,30,NARCOTICS,43,2015-05-30,57.5
26852,2015,5,30,OTHER OFFENSE,40,2015-05-30,57.5
26853,2015,5,30,ASSAULT,39,2015-05-30,57.5
26854,2015,5,30,MOTOR VEHICLE THEFT,38,2015-05-30,57.5
26855,2015,5,30,DECEPTIVE PRACTICE,35,2015-05-30,57.5
26856,2015,5,30,BURGLARY,34,2015-05-30,57.5
26857,2015,5,30,ROBBERY,28,2015-05-30,57.5
26858,2015,5,30,CRIMINAL TRESPASS,15,2015-05-30,57.5
26859,2015,5,30,WEAPONS VIOLATION,10,2015-05-30,57.5
26860,2015,5,30,PROSTITUTION,6,2015-05-30,57.5
26861,2015,5,30,SEX OFFENSE,6,2015-05-30,57.5
26862,2015,5,30,HOMICIDE,5,2015-05-30,57.5
26863,2015,5,30,OFFENSE INVOLVING CHILDREN,4,2015-05-30,57.5
26864,2015,5,30,PUBLIC PEACE VIOLATION,4,2015-05-30,57.5
26865,2015,5,30,INTERFERENCE WITH PUBLIC OFFICER,3,2015-05-30,57.5
26866,2015,5,30,CRIM SEXUAL ASSAULT,1,2015-05-30,57.5
26867,2015,5,30,KIDNAPPING,1,2015-05-30,57.5
26868,2015,5,30,LIQUOR LAW VIOLATION,1,2015-05-30,57.5
26869,2015,5,31,BATTERY,136,2015-05-31,48.5
26870,2015,5,31,THEFT,133,2015-05-31,48.5
26871,2015,5,31,CRIMINAL DAMAGE,82,2015-05-31,48.5
26872,2015,5,31,NARCOTICS,53,2015-05-31,48.5
26873,2015,5,31,ASSAULT,46,2015-05-31,48.5
26874,2015,5,31,OTHER OFFENSE,46,2015-05-31,48.5
26875,2015,5,31,DECEPTIVE PRACTICE,35,2015-05-31,48.5
26876,2015,5,31,BURGLARY,26,2015-05-31,48.5
26877,2015,5,31,MOTOR VEHICLE THEFT,23,2015-05-31,48.5
26878,2015,5,31,ROBBERY,21,2015-05-31,48.5
26879,2015,5,31,CRIMINAL TRESPASS,20,2015-05-31,48.5
26880,2015,5,31,WEAPONS VIOLATION,12,2015-05-31,48.5
26881,2015,5,31,PUBLIC PEACE VIOLATION,8,2015-05-31,48.5
26882,2015,5,31,INTERFERENCE WITH PUBLIC OFFICER,6,2015-05-31,48.5
26883,2015,5,31,OFFENSE INVOLVING CHILDREN,5,2015-05-31,48.5
26884,2015,5,31,CRIM SEXUAL ASSAULT,3,2015-05-31,48.5
26885,2015,5,31,HOMICIDE,3,2015-05-31,48.5
26886,2015,5,31,SEX OFFENSE,3,2015-05-31,48.5
26887,2015,5,31,LIQUOR LAW VIOLATION,1,2015-05-31,48.5
26888,2015,5,31,PROSTITUTION,1,2015-05-31,48.5
26889,2015,6,1,THEFT,178,2015-06-01,52.0
26890,2015,6,1,BATTERY,146,2015-06-01,52.0
26891,2015,6,1,DECEPTIVE PRACTICE,112,2015-06-01,52.0
26892,2015,6,1,CRIMINAL DAMAGE,84,2015-06-01,52.0
26893,2015,6,1,OTHER OFFENSE,79,2015-06-01,52.0
26894,2015,6,1,NARCOTICS,72,2015-06-01,52.0
26895,2015,6,1,ASSAULT,66,2015-06-01,52.0
26896,2015,6,1,BURGLARY,40,2015-06-01,52.0
26897,2015,6,1,ROBBERY,32,2015-06-01,52.0
26898,2015,6,1,MOTOR VEHICLE THEFT,30,2015-06-01,52.0
26899,2015,6,1,CRIMINAL TRESPASS,19,2015-06-01,52.0
26900,2015,6,1,OFFENSE INVOLVING CHILDREN,17,2015-06-01,52.0
26901,2015,6,1,SEX OFFENSE,10,2015-06-01,52.0
26902,2015,6,1,CRIM SEXUAL ASSAULT,9,2015-06-01,52.0
26903,2015,6,1,PUBLIC PEACE VIOLATION,8,2015-06-01,52.0
26904,2015,6,1,WEAPONS VIOLATION,5,2015-06-01,52.0
26905,2015,6,1,INTERFERENCE WITH PUBLIC OFFICER,4,2015-06-01,52.0
26906,2015,6,1,ARSON,3,2015-06-01,52.0
26907,2015,6,1,HOMICIDE,1,2015-06-01,52.0
26908,2015,6,1,KIDNAPPING,1,2015-06-01,52.0
26909,2015,6,1,OBSCENITY,1,2015-06-01,52.0
26910,2015,6,1,STALKING,1,2015-06-01,52.0
26911,2015,6,2,THEFT,170,2015-06-02,56.0
26912,2015,6,2,BATTERY,158,2015-06-02,56.0
26913,2015,6,2,CRIMINAL DAMAGE,72,2015-06-02,56.0
26914,2015,6,2,NARCOTICS,65,2015-06-02,56.0
26915,2015,6,2,ASSAULT,55,2015-06-02,56.0
26916,2015,6,2,OTHER OFFENSE,53,2015-06-02,56.0
26917,2015,6,2,DECEPTIVE PRACTICE,44,2015-06-02,56.0
26918,2015,6,2,BURGLARY,33,2015-06-02,56.0
26919,2015,6,2,MOTOR VEHICLE THEFT,23,2015-06-02,56.0
26920,2015,6,2,CRIMINAL TRESPASS,21,2015-06-02,56.0
26921,2015,6,2,WEAPONS VIOLATION,16,2015-06-02,56.0
26922,2015,6,2,ROBBERY,14,2015-06-02,56.0
26923,2015,6,2,CRIM SEXUAL ASSAULT,8,2015-06-02,56.0
26924,2015,6,2,PUBLIC PEACE VIOLATION,7,2015-06-02,56.0
26925,2015,6,2,PROSTITUTION,6,2015-06-02,56.0
26926,2015,6,2,SEX OFFENSE,6,2015-06-02,56.0
26927,2015,6,2,INTERFERENCE WITH PUBLIC OFFICER,4,2015-06-02,56.0
26928,2015,6,2,LIQUOR LAW VIOLATION,4,2015-06-02,56.0
26929,2015,6,2,OFFENSE INVOLVING CHILDREN,3,2015-06-02,56.0
26930,2015,6,2,ARSON,2,2015-06-02,56.0
26931,2015,6,2,HOMICIDE,2,2015-06-02,56.0
26932,2015,6,2,INTIMIDATION,2,2015-06-02,56.0
26933,2015,6,2,GAMBLING,1,2015-06-02,56.0
26934,2015,6,3,THEFT,154,2015-06-03,63.5
26935,2015,6,3,BATTERY,131,2015-06-03,63.5
26936,2015,6,3,CRIMINAL DAMAGE,71,2015-06-03,63.5
26937,2015,6,3,NARCOTICS,69,2015-06-03,63.5
26938,2015,6,3,OTHER OFFENSE,65,2015-06-03,63.5
26939,2015,6,3,ASSAULT,59,2015-06-03,63.5
26940,2015,6,3,DECEPTIVE PRACTICE,52,2015-06-03,63.5
26941,2015,6,3,BURGLARY,43,2015-06-03,63.5
26942,2015,6,3,MOTOR VEHICLE THEFT,29,2015-06-03,63.5
26943,2015,6,3,ROBBERY,29,2015-06-03,63.5
26944,2015,6,3,CRIMINAL TRESPASS,21,2015-06-03,63.5
26945,2015,6,3,WEAPONS VIOLATION,10,2015-06-03,63.5
26946,2015,6,3,PROSTITUTION,8,2015-06-03,63.5
26947,2015,6,3,PUBLIC PEACE VIOLATION,8,2015-06-03,63.5
26948,2015,6,3,SEX OFFENSE,5,2015-06-03,63.5
26949,2015,6,3,OFFENSE INVOLVING CHILDREN,4,2015-06-03,63.5
26950,2015,6,3,CRIM SEXUAL ASSAULT,3,2015-06-03,63.5
26951,2015,6,3,GAMBLING,3,2015-06-03,63.5
26952,2015,6,3,INTERFERENCE WITH PUBLIC OFFICER,3,2015-06-03,63.5
26953,2015,6,3,ARSON,2,2015-06-03,63.5
26954,2015,6,3,LIQUOR LAW VIOLATION,2,2015-06-03,63.5
26955,2015,6,3,HOMICIDE,1,2015-06-03,63.5
26956,2015,6,3,INTIMIDATION,1,2015-06-03,63.5
26957,2015,6,3,KIDNAPPING,1,2015-06-03,63.5
26958,2015,6,4,THEFT,166,2015-06-04,69.0
26959,2015,6,4,BATTERY,120,2015-06-04,69.0
26960,2015,6,4,CRIMINAL DAMAGE,75,2015-06-04,69.0
26961,2015,6,4,NARCOTICS,62,2015-06-04,69.0
26962,2015,6,4,ASSAULT,47,2015-06-04,69.0
26963,2015,6,4,OTHER OFFENSE,46,2015-06-04,69.0
26964,2015,6,4,DECEPTIVE PRACTICE,39,2015-06-04,69.0
26965,2015,6,4,MOTOR VEHICLE THEFT,34,2015-06-04,69.0
26966,2015,6,4,ROBBERY,30,2015-06-04,69.0
26967,2015,6,4,BURGLARY,27,2015-06-04,69.0
26968,2015,6,4,CRIMINAL TRESPASS,21,2015-06-04,69.0
26969,2015,6,4,PUBLIC PEACE VIOLATION,13,2015-06-04,69.0
26970,2015,6,4,WEAPONS VIOLATION,13,2015-06-04,69.0
26971,2015,6,4,INTERFERENCE WITH PUBLIC OFFICER,6,2015-06-04,69.0
26972,2015,6,4,OFFENSE INVOLVING CHILDREN,6,2015-06-04,69.0
26973,2015,6,4,PROSTITUTION,5,2015-06-04,69.0
26974,2015,6,4,CRIM SEXUAL ASSAULT,4,2015-06-04,69.0
26975,2015,6,4,LIQUOR LAW VIOLATION,3,2015-06-04,69.0
26976,2015,6,4,GAMBLING,1,2015-06-04,69.0
26977,2015,6,4,HOMICIDE,1,2015-06-04,69.0
26978,2015,6,4,SEX OFFENSE,1,2015-06-04,69.0
26979,2015,6,5,THEFT,168,2015-06-05,62.5
26980,2015,6,5,BATTERY,136,2015-06-05,62.5
26981,2015,6,5,CRIMINAL DAMAGE,91,2015-06-05,62.5
26982,2015,6,5,NARCOTICS,81,2015-06-05,62.5
26983,2015,6,5,OTHER OFFENSE,61,2015-06-05,62.5
26984,2015,6,5,DECEPTIVE PRACTICE,54,2015-06-05,62.5
26985,2015,6,5,ASSAULT,53,2015-06-05,62.5
26986,2015,6,5,BURGLARY,33,2015-06-05,62.5
26987,2015,6,5,ROBBERY,26,2015-06-05,62.5
26988,2015,6,5,MOTOR VEHICLE THEFT,25,2015-06-05,62.5
26989,2015,6,5,CRIMINAL TRESPASS,15,2015-06-05,62.5
26990,2015,6,5,PROSTITUTION,10,2015-06-05,62.5
26991,2015,6,5,OFFENSE INVOLVING CHILDREN,7,2015-06-05,62.5
26992,2015,6,5,INTERFERENCE WITH PUBLIC OFFICER,5,2015-06-05,62.5
26993,2015,6,5,PUBLIC PEACE VIOLATION,5,2015-06-05,62.5
26994,2015,6,5,WEAPONS VIOLATION,5,2015-06-05,62.5
26995,2015,6,5,CRIM SEXUAL ASSAULT,2,2015-06-05,62.5
26996,2015,6,5,HOMICIDE,2,2015-06-05,62.5
26997,2015,6,5,SEX OFFENSE,2,2015-06-05,62.5
26998,2015,6,5,GAMBLING,1,2015-06-05,62.5
26999,2015,6,5,INTIMIDATION,1,2015-06-05,62.5
27000,2015,6,5,STALKING,1,2015-06-05,62.5
27001,2015,6,6,THEFT,166,2015-06-06,61.5
27002,2015,6,6,BATTERY,155,2015-06-06,61.5
27003,2015,6,6,CRIMINAL DAMAGE,87,2015-06-06,61.5
27004,2015,6,6,NARCOTICS,75,2015-06-06,61.5
27005,2015,6,6,DECEPTIVE PRACTICE,42,2015-06-06,61.5
27006,2015,6,6,OTHER OFFENSE,40,2015-06-06,61.5
27007,2015,6,6,ASSAULT,39,2015-06-06,61.5
27008,2015,6,6,BURGLARY,36,2015-06-06,61.5
27009,2015,6,6,MOTOR VEHICLE THEFT,29,2015-06-06,61.5
27010,2015,6,6,ROBBERY,24,2015-06-06,61.5
27011,2015,6,6,CRIMINAL TRESPASS,22,2015-06-06,61.5
27012,2015,6,6,WEAPONS VIOLATION,16,2015-06-06,61.5
27013,2015,6,6,OFFENSE INVOLVING CHILDREN,8,2015-06-06,61.5
27014,2015,6,6,PUBLIC PEACE VIOLATION,7,2015-06-06,61.5
27015,2015,6,6,INTERFERENCE WITH PUBLIC OFFICER,4,2015-06-06,61.5
27016,2015,6,6,ARSON,1,2015-06-06,61.5
27017,2015,6,6,HOMICIDE,1,2015-06-06,61.5
27018,2015,6,6,INTIMIDATION,1,2015-06-06,61.5
27019,2015,6,6,KIDNAPPING,1,2015-06-06,61.5
27020,2015,6,6,PROSTITUTION,1,2015-06-06,61.5
27021,2015,6,6,SEX OFFENSE,1,2015-06-06,61.5
27022,2015,6,7,BATTERY,173,2015-06-07,68.0
27023,2015,6,7,THEFT,137,2015-06-07,68.0
27024,2015,6,7,CRIMINAL DAMAGE,89,2015-06-07,68.0
27025,2015,6,7,NARCOTICS,64,2015-06-07,68.0
27026,2015,6,7,OTHER OFFENSE,54,2015-06-07,68.0
27027,2015,6,7,ASSAULT,47,2015-06-07,68.0
27028,2015,6,7,ROBBERY,31,2015-06-07,68.0
27029,2015,6,7,MOTOR VEHICLE THEFT,29,2015-06-07,68.0
27030,2015,6,7,BURGLARY,26,2015-06-07,68.0
27031,2015,6,7,DECEPTIVE PRACTICE,26,2015-06-07,68.0
27032,2015,6,7,CRIMINAL TRESPASS,25,2015-06-07,68.0
27033,2015,6,7,PUBLIC PEACE VIOLATION,8,2015-06-07,68.0
27034,2015,6,7,OFFENSE INVOLVING CHILDREN,7,2015-06-07,68.0
27035,2015,6,7,CRIM SEXUAL ASSAULT,6,2015-06-07,68.0
27036,2015,6,7,ARSON,3,2015-06-07,68.0
27037,2015,6,7,INTERFERENCE WITH PUBLIC OFFICER,3,2015-06-07,68.0
27038,2015,6,7,WEAPONS VIOLATION,3,2015-06-07,68.0
27039,2015,6,7,HOMICIDE,2,2015-06-07,68.0
27040,2015,6,7,SEX OFFENSE,2,2015-06-07,68.0
27041,2015,6,7,CONCEALED CARRY LICENSE VIOLATION,1,2015-06-07,68.0
27042,2015,6,7,OTHER NARCOTIC VIOLATION,1,2015-06-07,68.0
27043,2015,6,7,PROSTITUTION,1,2015-06-07,68.0
27044,2015,6,8,THEFT,151,2015-06-08,72.5
27045,2015,6,8,BATTERY,124,2015-06-08,72.5
27046,2015,6,8,NARCOTICS,65,2015-06-08,72.5
27047,2015,6,8,CRIMINAL DAMAGE,60,2015-06-08,72.5
27048,2015,6,8,ASSAULT,53,2015-06-08,72.5
27049,2015,6,8,OTHER OFFENSE,46,2015-06-08,72.5
27050,2015,6,8,DECEPTIVE PRACTICE,41,2015-06-08,72.5
27051,2015,6,8,BURGLARY,36,2015-06-08,72.5
27052,2015,6,8,MOTOR VEHICLE THEFT,25,2015-06-08,72.5
27053,2015,6,8,CRIMINAL TRESPASS,19,2015-06-08,72.5
27054,2015,6,8,ROBBERY,19,2015-06-08,72.5
27055,2015,6,8,WEAPONS VIOLATION,10,2015-06-08,72.5
27056,2015,6,8,OFFENSE INVOLVING CHILDREN,8,2015-06-08,72.5
27057,2015,6,8,PUBLIC PEACE VIOLATION,6,2015-06-08,72.5
27058,2015,6,8,CRIM SEXUAL ASSAULT,4,2015-06-08,72.5
27059,2015,6,8,INTERFERENCE WITH PUBLIC OFFICER,4,2015-06-08,72.5
27060,2015,6,8,PROSTITUTION,3,2015-06-08,72.5
27061,2015,6,8,ARSON,2,2015-06-08,72.5
27062,2015,6,8,HOMICIDE,2,2015-06-08,72.5
27063,2015,6,8,SEX OFFENSE,2,2015-06-08,72.5
27064,2015,6,8,GAMBLING,1,2015-06-08,72.5
27065,2015,6,9,THEFT,161,2015-06-09,72.5
27066,2015,6,9,BATTERY,133,2015-06-09,72.5
27067,2015,6,9,NARCOTICS,61,2015-06-09,72.5
27068,2015,6,9,CRIMINAL DAMAGE,58,2015-06-09,72.5
27069,2015,6,9,OTHER OFFENSE,58,2015-06-09,72.5
27070,2015,6,9,ASSAULT,46,2015-06-09,72.5
27071,2015,6,9,DECEPTIVE PRACTICE,43,2015-06-09,72.5
27072,2015,6,9,MOTOR VEHICLE THEFT,34,2015-06-09,72.5
27073,2015,6,9,BURGLARY,31,2015-06-09,72.5
27074,2015,6,9,CRIMINAL TRESPASS,28,2015-06-09,72.5
27075,2015,6,9,ROBBERY,24,2015-06-09,72.5
27076,2015,6,9,PROSTITUTION,13,2015-06-09,72.5
27077,2015,6,9,OFFENSE INVOLVING CHILDREN,8,2015-06-09,72.5
27078,2015,6,9,WEAPONS VIOLATION,8,2015-06-09,72.5
27079,2015,6,9,PUBLIC PEACE VIOLATION,6,2015-06-09,72.5
27080,2015,6,9,SEX OFFENSE,5,2015-06-09,72.5
27081,2015,6,9,INTERFERENCE WITH PUBLIC OFFICER,4,2015-06-09,72.5
27082,2015,6,9,CRIM SEXUAL ASSAULT,3,2015-06-09,72.5
27083,2015,6,9,LIQUOR LAW VIOLATION,3,2015-06-09,72.5
27084,2015,6,9,GAMBLING,1,2015-06-09,72.5
27085,2015,6,9,OBSCENITY,1,2015-06-09,72.5
27086,2015,6,10,THEFT,171,2015-06-10,80.0
27087,2015,6,10,BATTERY,152,2015-06-10,80.0
27088,2015,6,10,CRIMINAL DAMAGE,75,2015-06-10,80.0
27089,2015,6,10,NARCOTICS,65,2015-06-10,80.0
27090,2015,6,10,OTHER OFFENSE,54,2015-06-10,80.0
27091,2015,6,10,ASSAULT,51,2015-06-10,80.0
27092,2015,6,10,DECEPTIVE PRACTICE,38,2015-06-10,80.0
27093,2015,6,10,MOTOR VEHICLE THEFT,38,2015-06-10,80.0
27094,2015,6,10,BURGLARY,36,2015-06-10,80.0
27095,2015,6,10,ROBBERY,24,2015-06-10,80.0
27096,2015,6,10,CRIMINAL TRESPASS,20,2015-06-10,80.0
27097,2015,6,10,PROSTITUTION,18,2015-06-10,80.0
27098,2015,6,10,WEAPONS VIOLATION,12,2015-06-10,80.0
27099,2015,6,10,CRIM SEXUAL ASSAULT,6,2015-06-10,80.0
27100,2015,6,10,OFFENSE INVOLVING CHILDREN,5,2015-06-10,80.0
27101,2015,6,10,SEX OFFENSE,5,2015-06-10,80.0
27102,2015,6,10,PUBLIC PEACE VIOLATION,4,2015-06-10,80.0
27103,2015,6,10,HOMICIDE,3,2015-06-10,80.0
27104,2015,6,10,INTERFERENCE WITH PUBLIC OFFICER,3,2015-06-10,80.0
27105,2015,6,10,GAMBLING,2,2015-06-10,80.0
27106,2015,6,10,ARSON,1,2015-06-10,80.0
27107,2015,6,10,KIDNAPPING,1,2015-06-10,80.0
27108,2015,6,10,LIQUOR LAW VIOLATION,1,2015-06-10,80.0
27109,2015,6,11,THEFT,159,2015-06-11,65.0
27110,2015,6,11,BATTERY,138,2015-06-11,65.0
27111,2015,6,11,NARCOTICS,122,2015-06-11,65.0
27112,2015,6,11,CRIMINAL DAMAGE,69,2015-06-11,65.0
27113,2015,6,11,BURGLARY,51,2015-06-11,65.0
27114,2015,6,11,ASSAULT,47,2015-06-11,65.0
27115,2015,6,11,OTHER OFFENSE,46,2015-06-11,65.0
27116,2015,6,11,DECEPTIVE PRACTICE,36,2015-06-11,65.0
27117,2015,6,11,ROBBERY,28,2015-06-11,65.0
27118,2015,6,11,MOTOR VEHICLE THEFT,25,2015-06-11,65.0
27119,2015,6,11,CRIMINAL TRESPASS,24,2015-06-11,65.0
27120,2015,6,11,WEAPONS VIOLATION,24,2015-06-11,65.0
27121,2015,6,11,CRIM SEXUAL ASSAULT,6,2015-06-11,65.0
27122,2015,6,11,PUBLIC PEACE VIOLATION,6,2015-06-11,65.0
27123,2015,6,11,OFFENSE INVOLVING CHILDREN,5,2015-06-11,65.0
27124,2015,6,11,PROSTITUTION,5,2015-06-11,65.0
27125,2015,6,11,INTERFERENCE WITH PUBLIC OFFICER,3,2015-06-11,65.0
27126,2015,6,11,CONCEALED CARRY LICENSE VIOLATION,1,2015-06-11,65.0
27127,2015,6,11,HOMICIDE,1,2015-06-11,65.0
27128,2015,6,11,SEX OFFENSE,1,2015-06-11,65.0
27129,2015,6,11,STALKING,1,2015-06-11,65.0
27130,2015,6,12,THEFT,187,2015-06-12,61.5
27131,2015,6,12,BATTERY,158,2015-06-12,61.5
27132,2015,6,12,CRIMINAL DAMAGE,83,2015-06-12,61.5
27133,2015,6,12,NARCOTICS,66,2015-06-12,61.5
27134,2015,6,12,ASSAULT,58,2015-06-12,61.5
27135,2015,6,12,BURGLARY,50,2015-06-12,61.5
27136,2015,6,12,DECEPTIVE PRACTICE,48,2015-06-12,61.5
27137,2015,6,12,OTHER OFFENSE,45,2015-06-12,61.5
27138,2015,6,12,CRIMINAL TRESPASS,25,2015-06-12,61.5
27139,2015,6,12,MOTOR VEHICLE THEFT,24,2015-06-12,61.5
27140,2015,6,12,ROBBERY,21,2015-06-12,61.5
27141,2015,6,12,WEAPONS VIOLATION,14,2015-06-12,61.5
27142,2015,6,12,PUBLIC PEACE VIOLATION,11,2015-06-12,61.5
27143,2015,6,12,OFFENSE INVOLVING CHILDREN,10,2015-06-12,61.5
27144,2015,6,12,CRIM SEXUAL ASSAULT,9,2015-06-12,61.5
27145,2015,6,12,INTERFERENCE WITH PUBLIC OFFICER,6,2015-06-12,61.5
27146,2015,6,12,PROSTITUTION,4,2015-06-12,61.5
27147,2015,6,12,HOMICIDE,3,2015-06-12,61.5
27148,2015,6,12,GAMBLING,1,2015-06-12,61.5
27149,2015,6,12,NON - CRIMINAL,1,2015-06-12,61.5
